start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	4	15	193	119	3.373212
2	13	5	16	294	376	2.809882
4	15	7	18	123	223	1.416700
5	16	8	19	4	111	0.994513
6	17	9	20	60	127	1.135321
7	18	10	21	60	260	1.916072
8	19	11	22	60	49	1.907181
21	32	22	33	66	95	1.609657
26	37	27	38	321	33	2.658565
27	38	28	39	376	355	3.290540
28	39	29	40	303	363	5.516142
39	50	40	51	30	329	4.342617
42	53	43	54	128	375	2.998520
43	54	44	55	365	393	2.281657
45	56	46	57	3	379	2.644772
46	57	47	58	57	357	2.268519
47	58	48	59	80	391	2.405700
48	59	49	60	313	323	2.463705
52	63	53	64	48	155	3.138770
54	65	55	66	230	160	1.979840
56	67	57	68	141	95	1.602886
57	68	58	69	45	371	1.366556
59	70	60	71	127	35	1.273794
60	71	61	72	118	368	1.491748
61	72	62	73	251	284	1.783480
62	73	63	74	233	104	2.407098
63	74	64	75	93	366	2.320488
65	76	66	77	364	79	3.096075
66	77	67	78	202	9	2.844213
68	79	69	80	51	396	1.709799
69	80	70	81	281	223	2.033707
70	81	71	82	238	166	3.279352
