start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	9	20	80	297	2.266320
2	13	10	21	297	247	3.174057
3	14	11	22	92	213	2.705920
4	15	12	23	247	186	2.848950
5	16	13	24	14	342	2.230074
6	17	14	25	229	174	3.169397
9	20	17	28	7	329	2.127910
13	24	21	32	393	200	3.294082
14	25	22	33	363	156	2.308899
15	26	23	34	29	46	3.247888
16	27	24	35	204	344	3.675897
17	28	25	36	320	202	3.974400
18	29	26	37	13	214	3.904851
19	30	27	38	78	85	2.925317
20	31	28	39	390	283	4.296528
21	32	29	40	314	97	3.186988
22	33	30	41	71	3	3.190200
23	34	31	42	226	310	3.999031
24	35	32	43	398	74	3.044837
25	36	33	44	351	162	2.473278
29	40	37	48	375	367	2.523916
37	48	45	56	281	45	1.651716
38	49	46	57	70	179	2.491249
39	50	47	58	110	180	1.207298
