start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	1	12	176	398	3.343570
2	13	2	13	114	351	2.335949
3	14	3	14	11	343	3.527614
4	15	4	15	43	225	2.352954
5	16	5	16	95	51	1.563872
15	26	15	26	368	127	1.781241
18	29	18	29	359	77	2.382337
59	70	59	70	62	319	1.833671
65	76	65	76	118	368	1.491748
67	78	67	78	233	104	2.407098
71	82	71	82	316	132	2.327923
81	92	81	92	62	116	2.947533
88	99	88	99	346	1	1.971244
105	116	105	116	258	322	2.166966
107	118	107	118	392	84	2.236722
114	125	114	125	300	375	2.169523
115	126	115	126	393	361	2.351732
116	127	116	127	272	301	3.183434
123	134	123	134	15	176	2.858890
126	137	126	137	240	220	1.948939
156	167	156	167	95	51	1.563872
173	184	173	184	25	338	1.152231
192	203	192	203	230	160	1.979840
218	229	218	229	58	192	1.504351
224	235	224	235	395	42	2.168523
226	237	226	237	61	322	1.532523
228	239	228	239	391	158	2.324084
240	251	239	250	225	194	1.011234
241	252	240	251	141	51	1.428009
263	274	262	273	322	132	1.945705
264	275	263	274	360	203	3.365802
286	297	285	296	34	234	3.417788
314	325	313	324	238	123	1.683324
316	327	315	326	240	184	1.274780
332	343	331	342	338	25	1.152231
351	362	348	359	178	61	3.542426
352	363	349	360	323	126	3.678141
353	364	350	361	116	322	4.665658
