start1	end1	start2	end2	frag1	frag2	frag_rmsd
4	15	5	16	25	338	1.152231
10	21	11	22	349	331	2.110093
15	26	16	27	348	313	2.381382
16	27	17	28	374	28	1.355458
17	28	18	29	343	328	1.513701
18	29	19	30	225	194	1.011234
48	59	46	57	103	160	2.737667
50	61	48	59	229	21	2.030465
54	65	52	63	398	173	2.666717
55	66	53	64	158	348	3.049288
57	68	55	66	274	138	2.648986
62	73	60	71	224	4	1.600329
63	74	61	72	184	0	1.197355
64	75	62	73	121	0	0.992640
65	76	63	74	27	0	0.813956
101	112	103	114	84	126	1.909341
123	134	131	142	198	40	1.579973
124	135	132	143	2	391	2.897197
127	138	135	146	191	162	3.214220
157	168	165	176	322	61	1.532523
159	170	167	178	28	73	2.597259
167	178	175	186	107	395	2.432305
168	179	176	187	357	318	2.179797
181	192	189	200	129	305	2.207893
183	194	191	202	147	371	1.829059
185	196	193	204	0	27	0.813956
191	202	199	210	280	268	2.159615
192	203	200	211	230	30	1.728147
194	205	202	213	141	95	1.602886
200	211	208	219	127	0	0.813264
