start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	17	28	216	0	1.961923
2	13	18	29	111	0	1.805292
6	17	22	33	166	368	1.571683
18	29	33	44	0	121	0.992640
19	30	34	45	0	27	0.813956
22	33	37	48	16	260	1.076875
36	47	51	62	149	60	1.545532
38	49	53	64	69	380	1.745337
39	50	54	65	233	88	2.259696
40	51	55	66	134	366	2.121858
42	53	57	68	160	138	2.227130
62	73	77	88	18	110	1.771681
63	74	78	89	377	168	1.816464
65	76	80	91	6	151	3.969372
78	89	91	102	361	272	4.183500
79	90	92	103	349	107	4.188577
80	91	93	104	320	386	2.245005
81	92	94	105	344	56	3.495073
82	93	95	106	194	86	2.881906
83	94	96	107	369	225	2.174537
84	95	97	108	141	289	2.859286
87	98	100	111	76	321	2.604810
88	99	101	112	76	303	2.908778
93	104	106	117	31	231	1.286233
105	116	122	133	27	15	2.034334
106	117	123	134	0	371	2.685353
107	118	124	135	0	111	1.805292
117	128	134	145	0	16	0.775259
118	129	135	146	0	16	0.775259
