start1	end1	start2	end2	frag1	frag2	frag_rmsd
5	16	5	16	239	114	2.524293
7	18	7	18	125	1	1.934180
26	37	26	37	392	74	2.779359
43	54	44	55	286	344	4.145711
44	55	45	56	139	337	3.192359
50	61	51	62	33	104	2.171568
64	75	66	77	180	21	2.867789
87	98	91	102	356	322	2.017159
89	100	93	104	360	84	1.521872
92	103	96	107	386	28	1.926117
98	109	102	113	289	67	3.500050
111	122	116	127	309	198	2.955738
113	124	118	129	148	106	2.681835
114	125	119	130	279	176	3.005703
126	137	131	142	199	382	3.593671
127	138	132	143	332	287	3.495987
135	146	140	151	360	61	1.959112
136	147	141	152	360	126	2.237959
137	148	142	153	61	176	2.931227
