start1	end1	start2	end2	frag1	frag2	frag_rmsd
9	20	1	12	45	115	2.995008
10	21	2	13	111	23	1.303435
11	22	3	14	0	27	0.813956
12	23	4	15	0	16	0.775259
13	24	5	16	0	196	1.046929
14	25	6	17	0	27	0.813956
15	26	7	18	127	184	1.484573
16	27	8	19	60	121	1.940590
27	38	23	34	318	258	2.250166
28	39	24	35	389	126	2.201165
29	40	25	36	158	106	2.646198
30	41	26	37	40	198	1.579973
31	42	27	38	163	198	3.251957
32	43	28	39	334	40	2.776658
44	55	41	52	0	273	1.419073
45	56	42	53	0	16	0.775259
46	57	43	54	0	121	0.992640
47	58	44	55	0	27	0.813956
49	60	46	57	16	0	0.775259
51	62	48	59	196	0	1.046929
52	63	49	60	27	0	0.813956
65	76	76	87	322	357	2.219787
68	79	79	90	28	329	2.589986
114	125	139	150	207	241	2.929668
115	126	140	151	15	23	1.595702
116	127	141	152	371	27	2.517221
117	128	142	153	111	0	1.805292
127	138	152	163	84	126	1.909341
128	139	153	164	61	126	2.069075
129	140	154	165	313	61	2.398675
130	141	155	166	215	28	2.173200
131	142	156	167	96	329	1.925419
132	143	157	168	150	83	1.761815
