start1	end1	start2	end2	frag1	frag2	frag_rmsd
4	15	6	17	167	126	2.697257
5	16	7	18	40	258	2.499938
6	17	8	19	38	297	3.497489
19	30	22	33	92	96	3.172432
20	31	23	34	213	117	2.137352
21	32	24	35	85	390	3.339692
22	33	25	36	268	171	2.686227
23	34	26	37	160	206	2.043909
24	35	27	38	231	137	2.752979
25	36	28	39	95	15	1.966391
26	37	29	40	45	89	3.053816
27	38	30	41	4	278	2.304497
28	39	31	42	0	184	1.197355
29	40	32	43	0	184	1.197355
30	41	33	44	0	121	0.992640
31	42	34	45	0	196	1.046929
32	43	35	46	188	368	1.404624
33	44	36	47	25	260	2.752775
34	45	37	48	161	170	3.000802
35	46	38	49	294	44	2.888262
36	47	39	50	101	25	3.354738
37	48	40	51	201	161	2.938225
38	49	41	52	30	104	3.892956
39	50	42	53	191	355	4.052516
40	51	43	54	268	189	2.924505
41	52	44	55	206	142	4.443551
42	53	45	56	345	334	4.090504
43	54	46	57	21	183	2.794696
44	55	47	58	71	242	2.535601
45	56	48	59	226	253	2.701045
46	57	49	60	91	379	2.388994
