start1	end1	start2	end2	frag1	frag2	frag_rmsd
8	19	7	18	240	184	1.274780
22	33	21	32	6	355	2.242598
26	37	25	36	84	42	2.426355
27	38	26	37	61	42	2.195955
29	40	28	39	239	389	2.206659
30	41	29	40	73	28	2.597259
50	61	49	60	373	246	2.083918
57	68	56	67	0	27	0.813956
63	74	62	73	93	33	2.502357
67	78	66	77	192	257	2.856567
70	81	69	80	226	91	2.048829
71	82	70	81	151	318	2.401869
72	83	71	82	356	106	3.003070
73	84	72	83	61	258	1.652270
111	122	105	116	351	162	2.473278
116	127	110	121	376	119	2.593517
120	131	114	125	4	111	0.994513
143	154	139	150	150	152	2.343118
144	155	140	151	138	292	2.059222
157	168	153	164	156	324	3.357697
158	169	154	165	97	256	3.276438
159	170	155	166	302	222	2.957882
160	171	156	167	316	183	3.032775
161	172	157	168	68	29	3.099260
174	185	172	183	29	64	3.767636
175	186	173	184	302	54	1.822938
176	187	174	185	391	253	2.736532
177	188	175	186	248	57	2.232921
179	190	177	188	374	28	1.355458
180	191	178	189	2	343	1.502106
181	192	179	190	58	192	1.504351
182	193	180	191	214	21	3.389406
184	195	182	193	325	226	2.023575
190	201	188	199	132	322	1.945705
191	202	189	200	322	126	2.289807
202	213	201	212	123	111	1.875625
203	214	202	213	4	0	1.783926
