start1	end1	start2	end2	frag1	frag2	frag_rmsd
4	15	3	14	327	172	4.994673
5	16	4	15	59	131	3.568686
6	17	5	16	393	131	3.736277
7	18	6	17	171	134	2.970415
8	19	7	18	190	347	3.963639
9	20	8	19	53	145	1.928293
10	21	9	20	220	397	2.113998
11	22	10	21	89	26	2.309990
13	24	12	23	273	27	1.481073
16	27	15	26	27	0	0.813956
17	28	16	27	35	0	1.003458
29	40	27	38	45	216	1.903162
30	41	28	39	4	111	0.994513
33	44	31	42	161	69	1.879688
34	45	32	43	294	33	2.272830
35	46	33	44	134	6	2.159040
36	47	34	45	335	156	3.693428
37	48	35	46	230	152	3.767431
39	50	37	48	276	195	1.460134
