start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	2	13	126	395	1.849402
13	24	14	25	73	329	2.227621
19	30	20	31	316	272	2.636248
20	31	21	32	248	132	2.493342
21	32	22	33	392	258	2.406167
39	50	46	57	352	209	3.911018
40	51	47	58	274	275	3.251747
41	52	48	59	292	9	2.837338
42	53	49	60	276	129	2.280948
43	54	50	61	227	396	2.329098
45	56	52	63	4	111	0.994513
52	63	59	70	35	0	1.003458
53	64	60	71	35	127	1.273794
54	65	61	72	245	149	1.698435
55	66	62	73	284	338	2.592032
58	69	65	76	340	6	3.333619
59	70	66	77	65	98	2.939651
96	107	96	107	29	182	1.423903
110	121	110	121	227	22	2.276264
116	127	116	127	16	0	0.775259
123	134	123	134	280	290	1.950923
125	136	125	136	281	138	2.588324
126	137	126	137	177	275	3.045684
130	141	130	141	137	63	3.500306
133	144	133	144	278	154	2.519580
134	145	134	145	116	75	3.564635
143	154	143	154	122	213	3.114971
145	156	145	156	268	385	2.894825
146	157	146	157	261	230	2.771442
147	158	147	158	31	346	1.101450
154	165	154	165	188	0	1.887540
155	166	155	166	25	127	2.982846
