start1	end1	start2	end2	frag1	frag2	frag_rmsd
60	71	56	67	0	121	0.992640
61	72	57	68	0	27	0.813956
72	83	68	79	254	171	2.333644
93	104	89	100	127	0	0.813264
104	115	110	121	193	2	2.176784
105	116	111	122	345	194	1.854317
106	117	112	123	265	55	2.502428
119	130	124	135	0	121	0.992640
124	135	129	140	359	350	3.015494
125	136	130	141	346	168	3.190763
126	137	131	142	339	60	2.613723
166	177	171	182	111	23	1.303435
172	183	177	188	0	16	0.775259
173	184	178	189	16	0	0.775259
213	224	217	228	189	97	2.906468
214	225	218	229	165	173	3.993994
215	226	219	230	334	310	2.654164
227	238	231	242	342	14	2.230074
228	239	232	243	301	342	2.307304
230	241	234	245	178	316	2.242694
234	245	238	249	191	92	2.547382
251	262	255	266	355	232	2.143807
264	275	268	279	25	282	2.603183
272	283	276	287	88	139	1.759590
275	286	279	290	3	255	2.650042
300	311	304	315	213	328	2.871086
302	313	306	317	390	229	2.341461
304	315	308	319	39	91	3.487324
305	316	309	320	383	57	2.505220
316	327	322	333	151	398	2.424902
321	332	327	338	108	361	3.377601
323	334	329	340	201	336	3.034432
337	348	344	355	143	157	2.115800
338	349	345	356	386	176	3.196302
339	350	346	357	53	89	2.753592
342	353	349	360	111	23	1.303435
355	366	362	373	379	204	2.231430
357	368	364	375	383	178	2.575768
386	397	393	404	97	57	2.871700
396	407	403	414	19	274	2.537577
402	413	409	420	23	224	2.008855
406	417	413	424	0	27	0.813956
409	420	416	427	110	180	1.207298
431	442	438	449	298	325	2.268278
432	443	439	450	218	370	2.454821
433	444	440	451	323	29	2.895201
434	445	441	452	96	73	2.402429
438	449	445	456	200	159	2.404390
466	477	473	484	385	156	2.695774
467	478	474	485	385	152	3.474553
475	486	482	493	302	91	2.022399
478	489	485	496	357	258	1.886183
484	495	491	502	394	227	2.879239
517	528	524	535	35	0	1.003458
522	533	529	540	355	307	2.511192
525	536	532	543	348	107	2.443030
528	539	535	546	320	274	2.774079
529	540	536	547	138	292	2.059222
532	543	539	550	223	45	1.647681
