start1	end1	start2	end2	frag1	frag2	frag_rmsd
12	23	11	22	141	45	2.838440
13	24	12	23	371	4	2.777305
14	25	13	24	111	0	1.805292
17	28	16	27	0	16	0.775259
23	34	22	33	232	355	2.143807
25	36	24	35	3	302	2.726615
39	50	39	50	301	285	2.998754
40	51	40	51	91	57	2.021486
41	52	41	52	356	91	2.966574
42	53	42	53	107	132	2.350722
43	54	43	54	360	84	1.521872
44	55	44	55	126	61	2.069075
46	57	46	57	167	215	2.690642
47	58	47	58	122	96	1.013426
51	62	51	62	365	314	3.190201
52	63	52	63	133	298	3.008662
53	64	53	64	57	395	2.786043
55	66	55	66	258	389	2.040431
56	67	56	67	167	293	1.284317
59	70	59	70	82	292	2.425930
64	75	64	75	16	23	1.580317
65	76	65	76	0	27	0.813956
71	82	71	82	0	16	0.775259
75	86	75	86	149	16	1.963816
76	87	76	87	180	60	2.491877
77	88	77	88	168	87	3.346552
78	89	78	89	339	24	3.376839
