start1	end1	start2	end2	frag1	frag2	frag_rmsd
5	16	5	16	300	367	3.208377
10	21	10	21	84	360	1.521872
12	23	12	23	258	360	2.306964
13	24	13	24	167	126	2.697257
14	25	14	25	10	322	3.566495
15	26	15	26	68	323	2.650394
16	27	16	27	152	329	3.680501
17	28	17	28	150	13	2.220546
18	29	18	29	117	330	2.708168
19	30	19	30	390	367	3.609774
20	31	20	31	314	365	3.190201
21	32	21	32	298	133	3.008662
22	33	22	33	107	316	2.785631
23	34	23	34	356	84	1.970757
24	35	24	35	61	106	2.496793
28	39	28	39	326	225	2.488373
30	41	30	41	45	371	1.366556
42	53	41	52	357	331	3.289281
44	55	43	54	392	178	1.899502
46	57	45	56	126	84	1.909341
47	58	46	57	357	61	2.416361
55	66	54	65	356	316	2.665484
56	67	55	66	360	322	1.453720
57	68	56	67	360	84	1.521872
69	80	67	78	42	126	2.008935
70	81	68	79	357	126	2.400813
80	91	78	89	322	126	2.289807
83	94	81	92	215	313	2.543151
88	99	86	97	128	300	3.067607
92	103	90	101	362	310	2.791292
103	114	101	112	34	324	2.516852
119	130	117	128	215	28	2.173200
135	146	133	144	86	19	2.784581
147	158	145	156	181	376	3.336328
148	159	146	157	181	93	2.886996
162	173	162	173	328	343	1.513701
168	179	168	179	387	154	3.114350
170	181	170	181	328	72	2.542776
172	183	172	183	55	21	2.054944
