start1	end1	start2	end2	frag1	frag2	frag_rmsd
96	107	86	97	273	0	1.419073
97	108	87	98	0	16	0.775259
98	109	88	99	121	0	0.992640
99	110	89	100	127	196	1.155792
100	111	90	101	16	273	1.325929
116	127	106	117	184	240	1.274780
158	169	152	163	194	231	2.031382
234	245	229	240	127	16	1.158335
235	246	230	241	5	49	1.840768
239	250	234	245	0	121	0.992640
252	263	247	258	18	260	1.686863
267	278	262	273	216	223	2.223151
299	310	296	307	236	373	2.316582
323	334	320	331	112	377	3.338855
347	358	346	357	27	241	2.394441
348	359	347	358	23	220	1.761846
364	375	363	374	104	233	2.407098
