start1	end1	start2	end2	frag1	frag2	frag_rmsd
3	14	8	19	184	0	1.197355
14	25	19	30	87	149	1.474472
17	28	22	33	31	76	2.946583
32	43	37	48	89	309	1.629779
38	49	43	54	70	237	2.290181
65	76	70	81	370	290	3.530379
67	78	72	83	204	19	3.057682
70	81	75	86	138	150	2.867148
81	92	86	97	16	0	0.775259
127	138	131	142	106	211	2.524223
129	140	133	144	357	395	2.192089
152	163	156	167	344	130	2.207961
153	164	157	168	214	78	3.276416
156	167	160	171	14	39	2.574435
160	171	164	175	57	357	2.268519
185	196	188	199	203	167	2.862371
191	202	194	205	164	363	1.880850
265	276	268	279	262	120	3.770574
267	278	270	281	372	81	3.350542
