start1	end1	start2	end2	frag1	frag2	frag_rmsd
2	13	1	12	258	322	2.166966
33	44	32	43	149	368	1.387412
47	58	46	57	80	143	2.207392
120	131	119	130	288	93	2.781226
135	146	134	145	338	180	1.985909
136	147	135	146	79	380	1.921925
137	148	136	147	119	139	2.402640
138	149	137	148	376	93	2.792367
167	178	166	177	128	375	2.998520
171	182	170	181	228	28	3.754442
173	184	172	183	19	192	2.922500
196	207	195	206	43	175	3.460831
215	226	216	227	61	322	1.532523
225	236	226	237	241	15	2.805656
280	291	281	292	289	90	2.511995
309	320	310	321	166	368	1.571683
