start1	end1	start2	end2	frag1	frag2	frag_rmsd
14	25	13	24	168	319	1.875843
28	39	27	38	185	310	2.160511
81	92	80	91	357	391	1.962426
94	105	93	104	267	199	2.403822
97	108	96	107	317	359	1.709433
101	112	100	111	243	108	3.420516
123	134	122	133	100	161	0.978809
138	149	137	148	116	352	1.676554
141	152	140	151	390	276	3.114003
148	159	147	158	45	371	1.366556
186	197	185	196	21	314	3.257425
206	217	205	216	362	71	2.852840
211	222	210	221	28	162	1.560721
215	226	214	225	371	45	1.366556
238	249	237	248	248	302	2.496436
331	342	330	341	397	147	2.282721
349	360	348	359	305	376	2.683719
350	361	349	360	240	65	1.321092
351	362	350	361	303	199	3.622565
369	380	368	379	23	15	1.595702
