start1	end1	start2	end2	frag1	frag2	frag_rmsd
27	38	49	60	258	389	2.040431
31	42	53	64	336	275	3.259623
33	44	55	66	361	300	2.667794
36	47	58	69	244	241	1.719413
39	50	61	72	150	50	3.229899
83	94	105	116	48	256	2.637503
84	95	106	117	229	362	3.096653
88	99	110	121	28	351	2.541163
98	109	120	131	338	25	1.152231
103	114	125	136	299	30	3.574895
104	115	126	137	236	58	3.779098
172	183	192	203	113	252	1.744519
176	187	196	207	193	138	2.309416
178	189	198	209	227	141	1.668724
234	245	254	265	292	82	2.425930
282	293	301	312	74	176	2.724529
295	306	314	325	93	232	2.165914
304	315	323	334	78	378	1.620040
425	436	444	455	136	347	2.515518
443	454	462	473	174	302	2.621173
467	478	486	497	249	251	1.059141
488	499	507	518	174	97	2.041055
496	507	515	526	239	215	1.429311
520	531	539	550	345	192	2.722470
524	535	543	554	355	307	2.511192
525	536	544	555	302	370	2.412534
536	547	555	566	227	141	1.668724
556	567	575	586	296	55	3.026279
558	569	577	588	190	326	2.057006
563	574	582	593	376	129	1.562683
578	589	597	608	256	164	2.413952
585	596	604	615	152	150	2.343118
