start1	end1	start2	end2	frag1	frag2	frag_rmsd
17	28	20	31	28	386	1.926117
22	33	25	36	363	365	2.484110
35	46	38	49	397	15	1.948758
36	47	39	50	216	353	2.171190
38	49	41	52	267	271	2.239087
60	71	63	74	356	208	3.016373
64	75	67	78	374	386	2.195278
82	93	85	96	357	322	2.219787
88	99	91	102	329	73	2.227621
130	141	133	144	40	10	1.570300
140	151	143	154	367	375	2.523916
146	157	149	160	61	389	1.926015
148	159	151	162	329	38	2.609070
185	196	191	202	15	220	1.671599
223	234	229	240	276	194	2.357682
224	235	230	241	227	141	1.668724
242	253	248	259	338	25	1.152231
257	268	263	274	300	128	3.067607
269	280	275	286	239	389	2.206659
274	285	280	291	159	200	2.404390
303	314	310	321	111	196	1.803074
312	323	319	330	227	22	2.276264
314	325	321	332	169	224	2.223352
330	341	337	348	117	32	3.281039
335	346	342	353	336	304	2.812236
336	347	343	354	128	304	3.480455
357	368	365	376	308	99	1.671209
364	375	372	383	45	216	1.903162
382	393	390	401	316	272	2.636248
415	426	423	434	0	35	1.003458
