start1	end1	start2	end2	frag1	frag2	frag_rmsd
5	16	14	25	36	381	3.153404
33	44	42	53	386	28	1.926117
44	55	53	64	37	49	1.847416
99	110	112	123	0	35	1.003458
101	112	114	125	144	245	1.489214
103	114	116	127	294	381	2.315955
110	121	123	134	348	203	1.790407
208	219	227	238	262	224	2.588465
210	221	229	240	326	197	2.307333
215	226	234	245	256	164	2.413952
216	227	235	246	302	222	2.957882
219	230	238	249	374	114	1.630636
229	240	248	259	174	342	2.548424
230	241	249	260	331	174	1.879546
231	242	250	261	178	54	2.265003
251	262	282	293	94	245	1.654793
314	325	345	356	318	316	2.200800
319	330	350	361	214	235	3.348594
320	331	351	362	288	33	1.743390
324	335	355	366	346	1	1.971244
337	348	368	379	133	174	1.804231
339	350	370	381	379	84	2.971486
340	351	371	382	84	392	2.236722
344	355	375	386	213	130	2.638771
357	368	387	398	74	61	2.933300
358	369	388	399	258	348	2.128741
359	370	389	400	176	343	3.059252
360	371	390	401	176	53	2.615884
361	372	391	402	89	15	2.198231
369	380	399	410	30	230	1.728147
