start1	end1	start2	end2	frag1	frag2	frag_rmsd
24	35	21	32	0	35	1.003458
35	46	32	43	318	107	2.418216
51	62	48	59	126	42	2.008935
61	72	58	69	126	395	1.849402
68	79	65	76	162	28	1.560721
77	88	74	85	258	239	2.457310
78	89	75	86	293	28	2.419510
80	91	77	88	358	213	2.035530
104	115	101	112	246	320	2.330997
113	124	110	121	370	29	2.766108
121	132	118	129	351	270	3.766936
127	138	124	135	261	287	3.359048
134	145	131	142	84	126	1.909341
169	180	166	177	35	0	1.003458
182	193	179	190	357	80	2.082122
186	197	183	194	73	191	3.007741
192	203	189	200	168	377	1.816464
208	219	205	216	90	125	2.565060
210	221	207	218	124	60	2.161067
240	251	241	252	298	174	2.958851
244	255	245	256	258	126	2.311822
245	256	246	257	167	258	2.425136
247	258	248	259	247	40	2.931975
249	260	250	261	183	163	2.424667
250	261	251	262	302	54	1.822938
264	275	265	276	61	258	1.652270
266	277	267	278	114	293	2.466370
273	284	274	285	54	301	3.091302
274	285	275	286	143	91	2.025929
287	298	288	299	196	121	1.241736
