start1	end1	start2	end2	frag1	frag2	frag_rmsd
2	13	2	13	61	389	1.926015
6	17	6	17	392	248	2.328470
22	33	22	33	271	338	1.431102
26	37	26	37	156	164	1.408711
27	38	27	38	362	174	2.428462
28	39	28	39	208	143	2.184799
124	135	122	133	143	91	2.025929
161	172	159	170	4	23	1.335798
171	182	169	180	0	273	1.419073
172	183	170	181	0	184	1.197355
183	194	181	192	63	262	2.896692
225	236	223	234	51	22	1.833239
279	290	276	287	127	0	0.813264
281	292	278	289	25	338	1.152231
282	293	279	290	100	69	1.602674
285	296	282	293	280	385	2.491078
302	313	299	310	113	254	1.777499
303	314	300	311	108	142	3.769307
328	339	325	336	41	139	2.392095
