start1	end1	start2	end2	frag1	frag2	frag_rmsd
19	30	27	38	143	57	2.304628
41	52	57	68	390	113	3.018358
81	92	97	108	52	387	1.739645
93	104	109	120	281	364	2.870854
164	175	181	192	126	84	1.909341
167	178	184	195	58	328	2.302863
170	181	187	198	286	268	1.937654
173	184	190	201	177	21	1.869818
177	188	194	205	135	197	1.894175
178	189	195	206	72	175	3.486893
199	210	217	228	331	253	1.801250
221	232	238	249	294	339	2.275774
223	234	240	251	363	298	2.950286
227	238	244	255	1	225	1.414968
259	270	276	287	338	180	1.985909
263	274	280	291	98	6	2.827583
279	290	296	307	397	220	2.113998
280	291	297	308	216	121	1.107965
289	300	306	317	140	151	2.863118
317	328	334	345	186	112	2.325844
334	345	351	362	366	144	2.778085
364	375	381	392	4	111	0.994513
