start1	end1	start2	end2	frag1	frag2	frag_rmsd
41	52	53	64	389	258	2.040431
82	93	94	105	55	21	2.054944
109	120	121	132	373	246	2.083918
114	125	126	137	223	123	1.416700
163	174	174	185	389	61	1.926015
165	176	176	187	58	40	2.106453
166	177	177	188	130	192	2.198175
206	217	217	228	7	328	1.961591
207	218	218	229	117	130	2.630877
210	221	221	232	34	221	2.281424
212	223	223	234	254	240	3.282717
213	224	224	235	197	30	2.932411
214	225	225	236	53	43	2.117948
218	229	229	240	0	127	0.813264
221	232	232	243	0	27	0.813956
300	311	313	324	29	331	2.442602
322	333	335	346	242	370	2.324730
324	335	337	348	379	331	2.384063
348	359	361	372	13	102	2.280470
