start1	end1	start2	end2	frag1	frag2	frag_rmsd
10	21	15	26	14	186	2.187195
30	41	35	46	127	0	0.813264
31	42	36	47	144	368	1.335465
33	44	38	49	294	319	2.544084
55	66	59	70	368	166	1.571683
58	69	62	73	288	311	1.718799
61	72	65	76	174	331	1.879546
65	76	69	80	379	84	2.971486
75	86	79	90	161	235	1.099262
95	106	99	110	56	19	2.866528
96	107	100	111	292	9	2.837338
98	109	102	113	227	347	2.229226
123	134	128	139	149	188	1.382009
153	164	158	169	103	280	1.955594
154	165	159	170	292	160	2.571253
191	202	196	207	6	232	1.900358
199	210	204	215	53	106	3.316212
205	216	210	221	109	354	1.258230
212	223	217	228	16	5	1.629181
241	252	251	262	179	82	3.568110
244	255	254	265	238	371	2.433289
248	259	258	269	188	149	1.382009
253	264	263	274	164	256	2.413952
258	269	268	279	162	28	1.560721
274	285	284	295	229	378	1.841616
278	289	288	299	57	84	2.559962
280	291	290	301	61	389	1.926015
284	295	294	305	95	81	1.894859
289	300	299	310	160	44	3.052435
308	319	318	329	301	361	2.339875
