start1	end1	start2	end2	frag1	frag2	frag_rmsd
27	38	27	38	40	246	2.347780
29	40	29	40	152	358	2.955362
30	41	30	41	138	275	2.617606
44	55	44	55	331	302	2.430370
57	68	57	68	118	368	1.491748
85	96	86	97	176	74	2.724529
89	100	90	101	109	274	2.522674
90	101	91	102	32	292	2.035472
124	135	125	136	58	225	1.979801
130	141	131	142	210	228	3.111175
162	173	160	171	322	360	1.453720
218	229	217	228	256	156	2.527395
227	238	226	237	132	392	1.839294
263	274	262	273	222	363	2.706564
264	275	263	274	205	272	3.028554
266	277	265	276	107	395	2.432305
267	278	266	277	203	318	2.348379
286	297	286	297	380	172	2.777624
289	300	289	300	241	90	3.205491
