start1	end1	start2	end2	frag1	frag2	frag_rmsd
3	14	2	13	158	68	2.687579
5	16	4	15	138	292	2.059222
8	19	7	18	394	396	2.782183
27	38	26	37	73	68	2.957185
69	80	71	82	204	68	1.976625
124	135	126	137	152	114	3.103849
141	152	143	154	276	194	2.357682
144	155	146	157	111	4	0.994513
167	178	169	180	310	239	2.695406
173	184	175	186	223	347	1.938153
339	350	346	357	0	35	1.003458
359	370	366	377	139	321	1.880186
361	372	368	379	232	134	2.244172
363	374	370	381	236	230	2.895937
398	409	403	414	184	16	1.241286
