start1	end1	start2	end2	frag1	frag2	frag_rmsd
8	19	7	18	0	16	0.775259
17	28	16	27	6	335	1.971828
19	30	18	29	131	136	3.485063
22	33	21	32	298	301	2.504542
23	34	22	33	272	91	2.404085
38	49	39	50	10	140	1.985493
62	73	65	76	78	342	2.611060
67	78	70	81	225	190	2.154601
69	80	72	83	145	147	2.118707
70	81	73	84	220	224	2.131403
87	98	90	101	391	42	2.281049
89	100	92	103	386	344	3.158666
91	102	94	105	326	9	2.794227
98	109	101	112	100	235	1.231875
102	113	105	116	174	302	2.621173
103	114	106	117	80	143	2.207392
105	116	108	119	162	386	1.905714
106	117	109	120	328	7	1.961591
