start1	end1	start2	end2	frag1	frag2	frag_rmsd
5	16	5	16	395	318	2.216742
6	17	6	17	248	391	2.056378
24	35	24	35	293	68	1.906648
28	39	28	39	177	78	2.489769
39	50	39	50	112	59	3.285294
43	54	43	54	364	153	2.657412
55	66	55	66	390	378	2.617645
68	79	68	79	139	303	3.603223
73	84	73	84	236	56	2.123746
75	86	75	86	325	219	3.285822
81	92	81	92	51	396	1.709799
120	131	120	131	98	284	3.148468
155	166	155	166	127	0	0.813264
177	188	177	188	180	118	1.359643
200	211	200	211	287	233	1.914960
202	213	202	213	201	256	2.397156
231	242	232	243	87	341	2.971854
232	243	233	244	142	52	3.795326
233	244	234	245	48	380	3.634454
234	245	235	246	228	172	2.931419
238	249	239	250	95	81	1.894859
239	250	240	251	11	145	1.994228
249	260	250	261	69	222	2.417719
252	263	253	264	157	253	2.505749
253	264	254	265	91	395	2.501168
269	280	270	281	0	27	0.813956
280	291	281	292	57	157	2.214777
290	301	291	302	390	276	3.114003
