start1	end1	start2	end2	frag1	frag2	frag_rmsd
51	62	61	72	258	313	2.044899
73	84	83	94	248	395	1.997362
93	104	100	111	184	0	1.197355
95	106	102	113	0	273	1.419073
96	107	103	114	0	184	1.197355
121	132	131	142	157	383	2.212296
122	133	132	143	322	84	1.955336
123	134	133	144	126	392	1.978049
124	135	134	145	357	258	1.886183
214	225	227	238	143	205	2.720948
236	247	248	259	386	320	2.245005
239	250	251	262	327	128	2.776509
241	252	253	264	133	363	1.994719
249	260	261	272	348	239	3.021160
274	285	286	297	138	358	2.570733
279	290	291	302	12	169	2.879771
281	292	293	304	208	124	2.503023
283	294	295	306	386	162	1.905714
284	295	296	307	7	99	2.787127
288	299	300	311	339	381	2.777508
328	339	340	351	208	107	3.411113
330	341	342	353	106	132	2.299289
336	347	348	359	392	80	2.526476
361	372	375	386	132	322	1.945705
386	397	399	410	132	360	2.169218
387	398	400	411	360	126	2.237959
434	445	449	460	133	174	1.804231
465	476	483	494	275	96	3.187256
470	481	488	499	226	110	3.427826
498	509	517	528	379	57	2.336006
518	529	537	548	147	123	1.240679
531	542	550	561	167	203	2.862371
535	546	554	565	213	186	3.102457
537	548	556	567	189	257	3.053723
591	602	613	624	132	107	2.350722
592	603	614	625	126	132	2.227804
593	604	615	626	132	360	2.169218
595	606	617	628	132	126	2.227804
597	608	619	630	132	360	2.169218
599	610	621	632	374	176	2.511074
