start1	end1	start2	end2	frag1	frag2	frag_rmsd
6	17	4	15	23	0	1.327063
10	21	8	19	127	0	0.813264
55	66	60	71	118	180	1.359643
71	82	76	87	0	35	1.003458
74	85	79	90	170	0	1.959205
105	116	110	121	225	194	1.011234
120	131	125	136	0	27	0.813956
144	155	148	159	149	127	1.616553
147	158	151	162	168	12	2.061194
150	161	154	165	214	337	3.110543
153	164	157	168	103	82	2.827219
154	165	158	169	48	333	3.006052
156	167	160	171	206	261	2.631712
161	172	165	176	27	127	1.019607
174	185	178	189	35	0	1.003458
190	201	194	205	0	16	0.775259
