start1	end1	start2	end2	frag1	frag2	frag_rmsd
3	14	2	13	182	290	2.785309
4	15	3	14	382	352	2.471930
7	18	6	17	229	219	3.321111
40	51	43	54	84	126	1.909341
41	52	44	55	258	61	1.652270
44	55	47	58	163	38	2.391719
92	103	98	109	178	143	1.650270
175	186	179	190	126	395	1.849402
177	188	181	192	68	239	2.719429
178	189	182	193	274	114	3.336093
180	191	184	195	177	213	2.398173
186	197	190	201	43	1	2.128343
209	220	217	228	118	52	2.037701
211	222	219	230	233	380	2.132465
213	224	221	232	146	301	2.719791
