start1	end1	start2	end2	frag1	frag2	frag_rmsd
13	24	5	16	274	152	2.290286
22	33	14	25	295	354	1.529198
26	37	18	29	146	242	1.806651
28	39	20	31	370	253	2.112806
60	71	49	60	27	0	0.813956
99	110	86	97	144	368	1.335465
101	112	88	99	251	100	1.963032
102	113	89	100	377	287	2.089698
137	148	116	127	57	248	2.232921
143	154	122	133	389	158	2.036257
151	162	130	141	398	176	3.343570
194	205	189	200	207	1	1.582075
197	208	192	203	4	111	0.994513
218	229	213	224	237	333	2.631899
221	232	216	227	397	147	2.282721
243	254	238	249	0	121	0.992640
244	255	239	250	0	27	0.813956
245	256	240	251	16	0	0.775259
