start1	end1	start2	end2	frag1	frag2	frag_rmsd
7	18	3	14	398	124	3.259460
8	19	4	15	53	296	2.819007
9	20	5	16	53	106	3.316212
10	21	6	17	15	68	3.251077
11	22	7	18	244	114	3.065604
12	23	8	19	24	309	3.600177
13	24	9	20	17	145	3.496329
14	25	10	21	208	148	2.551325
29	40	22	33	328	86	1.985715
105	116	98	109	149	87	1.474472
106	117	99	110	24	180	1.017167
110	121	103	114	157	173	2.666062
111	122	104	115	318	316	2.200800
115	126	108	119	313	348	2.381382
122	133	115	126	149	118	1.094155
132	143	125	136	55	265	2.502428
187	198	180	191	300	375	2.169523
208	219	201	212	98	365	2.628441
210	221	203	214	218	272	2.652558
211	222	204	215	272	107	3.064142
215	226	208	219	151	167	2.485552
216	227	209	220	204	323	2.129611
217	228	210	221	204	28	2.411456
224	235	217	228	84	392	2.236722
228	239	221	232	329	28	2.589986
231	242	224	235	128	59	2.692989
305	316	298	309	40	167	2.374362
306	317	299	310	68	58	2.780146
345	356	338	349	157	302	1.373132
368	379	360	371	40	373	2.734962
398	409	390	401	28	162	1.560721
401	412	393	404	304	276	3.637918
446	457	438	449	12	110	1.401705
480	491	467	478	14	342	2.230074
481	492	468	479	97	54	2.699671
485	496	472	483	42	357	2.024226
518	529	505	516	375	393	2.214683
