start1	end1	start2	end2	frag1	frag2	frag_rmsd
6	17	6	17	86	263	2.904869
7	18	7	18	326	165	4.037205
8	19	8	19	135	86	3.270193
9	20	9	20	241	326	3.354767
10	21	10	21	169	135	3.101602
11	22	11	22	260	241	3.507660
12	23	12	23	287	169	4.185707
13	24	13	24	311	284	4.057639
14	25	14	25	256	287	3.870521
15	26	15	26	98	311	3.819261
16	27	16	27	229	103	4.291468
17	28	17	28	226	177	4.849266
18	29	18	29	398	229	4.759516
19	30	19	30	116	226	4.603984
43	54	43	54	180	149	2.137103
44	55	44	55	380	180	2.628455
45	56	45	56	243	380	3.387085
46	57	46	57	103	243	3.231468
47	58	47	58	333	103	3.127807
48	59	48	59	301	333	3.673114
