start1	end1	start2	end2	frag1	frag2	frag_rmsd
19	30	19	30	124	60	2.161067
21	32	21	32	212	295	2.645781
31	42	31	42	316	158	2.680885
36	47	36	47	322	356	2.017159
38	49	38	49	313	258	2.044899
43	54	43	54	45	11	2.503953
58	69	56	67	42	395	2.168523
71	82	69	80	144	188	1.413047
77	88	75	86	310	208	2.879539
86	97	84	95	77	46	3.016760
88	99	86	97	283	48	3.302759
89	100	87	98	335	172	3.630839
90	101	88	99	332	49	3.688800
92	103	90	101	156	131	3.010123
98	109	96	107	96	247	3.252534
103	114	101	112	111	23	1.303435
114	125	112	123	363	97	1.939160
117	128	115	126	322	356	2.017159
131	142	129	140	40	92	1.759016
143	154	142	153	112	98	2.830390
144	155	143	154	200	112	3.304526
146	157	145	156	302	363	2.467216
147	158	146	157	392	178	1.899502
148	159	147	158	356	57	1.996521
149	160	148	159	374	323	2.760700
150	161	149	160	293	28	2.419510
162	173	161	172	373	382	2.799502
174	185	173	184	218	143	2.049999
185	196	187	198	334	54	2.234965
186	197	188	199	174	178	2.867621
191	202	193	204	247	56	2.687172
205	216	207	218	322	126	2.289807
