start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	1	12	140	21	2.729796
2	13	2	13	315	168	1.621254
3	14	3	14	208	307	2.658720
4	15	4	15	151	298	2.505800
5	16	5	16	349	157	2.208803
6	17	6	17	379	84	2.971486
9	20	9	20	86	2	1.884148
11	22	11	22	141	51	1.428009
12	23	12	23	36	353	1.560245
13	24	13	24	52	169	2.403494
23	34	23	34	95	51	1.563872
30	41	30	41	350	60	2.003689
32	43	32	43	124	110	2.670468
43	54	43	54	266	96	2.037755
57	68	57	68	5	0	1.445826
58	69	58	69	217	0	1.425276
68	79	68	79	302	133	2.836895
70	81	70	81	322	84	1.955336
71	82	71	82	84	360	1.521872
115	126	115	126	368	87	1.849840
116	127	116	127	284	110	2.379434
117	128	117	128	287	319	2.297661
118	129	118	129	119	52	3.379378
119	130	119	130	376	201	3.748701
120	131	120	131	65	31	3.238740
121	132	121	132	371	81	2.977788
122	133	122	133	23	11	3.257343
123	134	123	134	273	231	2.903340
124	135	124	135	184	95	2.559963
125	136	125	136	121	123	2.974118
126	137	126	137	27	4	1.631724
141	152	141	152	258	389	2.040431
147	158	147	158	31	237	1.767577
149	160	149	160	45	223	1.647681
150	161	150	161	4	111	0.994513
163	174	163	174	297	162	2.762471
181	192	181	192	114	343	3.391614
