start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	1	12	42	57	2.914878
2	13	2	13	84	357	2.904631
17	28	15	26	360	322	1.453720
20	31	18	29	357	167	2.346777
35	46	33	44	360	126	2.237959
38	49	36	47	322	357	2.219787
50	61	50	61	395	42	2.168523
64	75	64	75	132	357	1.964894
79	90	78	89	91	151	2.263245
81	92	80	91	84	360	1.521872
84	95	83	94	42	126	2.008935
94	105	93	104	74	318	2.154001
99	110	98	109	126	322	2.289807
114	125	112	123	357	10	2.250248
115	126	113	124	395	183	2.658949
116	127	114	125	357	253	2.742849
