start1	end1	start2	end2	frag1	frag2	frag_rmsd
6	17	19	30	390	78	2.515234
7	18	20	31	301	120	2.951421
8	19	21	32	29	285	3.193722
9	20	22	33	116	39	3.667051
28	39	46	57	117	312	2.810532
32	43	50	61	14	342	2.230074
34	45	52	63	97	54	2.699671
35	46	53	64	3	379	2.644772
36	47	54	65	356	57	1.996521
37	48	55	66	356	84	1.970757
38	49	56	67	360	322	1.453720
59	70	79	90	322	248	2.535011
60	71	80	91	389	158	2.036257
63	74	83	94	213	312	1.883397
64	75	84	95	229	78	2.235105
66	77	86	97	29	298	2.664713
67	78	87	98	116	157	4.025590
68	79	88	99	328	323	3.027946
69	80	89	100	83	73	3.147417
70	81	90	101	327	96	4.007283
71	82	91	102	128	330	2.625531
72	83	92	103	256	59	3.978486
