start1	end1	start2	end2	frag1	frag2	frag_rmsd
25	36	1	12	302	248	2.496436
26	37	2	13	132	392	1.839294
48	59	33	44	3	395	3.845785
49	60	34	45	299	348	3.881263
50	61	35	46	116	328	3.198865
67	78	53	64	31	259	3.053847
68	79	54	65	265	208	3.430653
69	80	55	66	71	208	2.491031
71	82	57	68	208	132	2.303221
98	109	70	81	215	313	2.543151
101	112	73	84	128	390	2.944982
102	113	74	85	365	361	2.392314
103	114	75	86	314	262	3.515621
110	121	82	93	262	285	3.461850
112	123	84	95	38	19	2.252345
114	125	86	97	390	78	2.515234
117	128	89	100	151	157	2.684703
124	135	96	107	262	398	2.884132
125	136	97	108	185	158	2.536032
126	137	98	109	198	106	2.191348
127	138	99	110	357	114	2.878161
128	139	100	111	68	309	2.875166
129	140	101	112	299	210	3.290870
