#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
0	1337	0	87	0	27	697	0	0	0	427	7	0	0	0	2	1	1	0	0	261	2	0	0	1	0	2	1	0	0	1	0	4	0	0	0	135	8	222	0	0	2	1379	28	0	0	0	3	0	0	0	1	4	1	23	0	5	0	0	0	0
1	0	569	0	4	0	0	3	0	15	0	2	0	3	63	2	0	3	5	46	0	3	267	12	8	0	1	3	63	6	2	1	0	26	0	10	0	1	0	10	1	1	0	0	1	4	0	0	0	0	2	19	1	0	0	0	1	56	61	1	1
2	0	0	1045	2	244	110	2	0	0	85	130	0	0	0	4	0	6	0	0	44	7	0	3	3	0	0	3	0	0	2	1	4	1	1	0	21	399	170	1	1	0	108	12	0	1	0	146	1	0	0	2	2	0	6	1	50	1	1	2	0
3	0	0	0	978	0	0	2	43	1	0	0	0	1	5	28	0	17	2	0	0	2	0	167	1	155	4	0	1	3	293	1	0	0	0	2	0	0	0	320	0	1	0	0	6	22	55	0	1	27	0	10	0	0	0	19	0	4	1	3	137
4	0	0	0	0	647	23	7	1	0	69	13	0	0	2	2	0	0	0	1	5	68	0	2	7	0	4	0	7	2	1	0	1	0	0	1	3	313	17	17	0	0	27	1	1	0	0	2	3	2	0	3	0	0	2	1	40	5	1	0	0
5	0	0	0	0	0	17925	1	0	0	136	6	4	0	0	2	8	3	1	0	7434	2	0	1	0	1	0	3	0	0	2	0	39	0	0	0	101	8	549	0	0	3	11383	235	0	0	0	10	3	0	0	1	3	1	18	0	3	0	1	0	0
6	0	0	0	0	0	0	377	2	56	3	0	0	23	2	0	3	1	6	5	0	2	3	1	0	1	6	14	1	5	1	0	0	47	0	3	1	1	0	17	0	1	0	0	127	3	2	1	15	0	1	0	88	0	11	4	23	2	3	1	11
7	0	0	0	0	0	0	0	4223	7	0	1	0	2	53	0	0	0	2	0	0	0	3	0	0	1310	145	1	2	18	6	0	0	3	0	396	0	0	0	8	0	0	0	0	22	389	812	0	1	1133	0	1	1	0	0	47	0	0	10	1308	34
8	0	0	0	0	0	0	0	0	1733	0	2	0	6	3	2	0	1	111	74	1	0	30	1	0	2	0	1	0	7	5	0	0	200	0	11	0	1	0	2	0	0	0	0	81	14	1	1	1	5	1	0	47	0	9	36	44	1	45	8	1
9	0	0	0	0	0	0	0	0	0	632	3	0	1	0	1	2	0	0	0	35	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	85	6	23	1	0	0	129	3	0	1	0	1	0	0	0	0	1	0	101	1	19	0	0	0	0
10	0	0	0	0	0	0	0	0	0	0	1014	4	2	2	8	3	9	0	0	4	46	0	3	100	0	0	19	8	2	2	0	12	7	3	0	4	249	16	3	37	1	5	1	2	0	0	140	0	0	4	14	0	0	0	0	12	2	0	0	0
11	0	0	0	0	0	0	0	0	0	0	0	408	1	0	2	0	29	0	4	0	2	0	0	0	0	0	1	0	0	0	49	31	2	6	0	1	1	0	0	49	8	0	87	0	0	0	75	0	0	5	0	0	2	0	0	0	1	0	0	0
12	0	0	0	0	0	0	0	0	0	0	0	0	1285	9	5	2	5	1	1	0	0	2	2	36	2	149	399	4	117	1	2	0	112	1	0	1	1	1	3	2	0	0	0	65	1	10	1	7	13	0	0	6	0	1	0	0	0	1	14	19
13	0	0	0	0	0	0	0	0	0	0	0	0	0	1342	0	0	0	1	2	0	5	217	0	10	15	172	1	62	281	2	0	0	1	0	499	0	0	0	6	0	0	0	0	7	20	13	0	1	24	0	4	1	0	1	1	2	1	72	382	2
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	3	384	7	4	0	0	0	183	1	2	2	2	0	0	432	3	4	1	3	1	14	2	0	16	0	5	0	2	0	7	4	18	1	2	6	1	0	0	1	86	12	4	5	1	10
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2042	6	2	1	2	0	0	0	0	0	1	26	0	0	0	1	9	22	1	0	1	0	0	0	2	696	6	1	0	0	0	0	522	0	222	0	24	5	1	0	0	2	0	0	0
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1424	2	4	1	5	3	444	0	0	1	14	1	0	52	42	2	7	29	0	4	5	0	11	4	10	4	0	0	3	1	15	5	0	25	11	0	0	0	1	6	131	0	0	1
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967	64	2	0	10	2	0	1	0	0	0	0	5	0	0	36	0	2	26	0	0	0	0	0	1	0	4	10	1	0	12	0	2	0	76	1	36	69	8	0	49	0	0
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594	2	1	10	0	1	0	0	5	0	3	3	0	0	313	1	1	0	1	0	1	2	1	0	0	0	0	0	0	85	0	36	0	41	4	0	4	1	11	7	0	1
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4693	1	0	0	0	0	0	4	0	0	0	1	53	0	1	0	47	8	302	0	2	1	1763	807	0	1	0	30	5	0	1	0	0	0	8	0	0	2	0	0	0
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927	2	34	69	0	3	2	44	2	5	0	1	0	52	0	1	146	0	45	0	0	1	0	0	0	2	2	0	1	0	168	1	1	0	0	5	88	0	0	1
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853	5	3	4	8	1	14	9	1	0	0	5	0	203	0	0	0	9	0	0	0	0	5	19	3	0	0	3	0	4	0	1	0	8	0	6	323	9	3
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1596	0	6	0	6	8	3	146	4	1	8	16	0	1	3	1	281	0	0	1	0	0	4	1	1	2	1	5	175	1	0	0	3	2	286	5	0	8
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	20	28	59	32	1	0	0	2	1	0	0	26	0	2	11	0	1	0	1	0	0	0	0	0	1	29	0	0	0	2	1	11	0	2	0
