start1	end1	start2	end2	frag1	frag2	frag_rmsd
19	30	16	27	20	336	2.941584
20	31	17	28	327	330	2.088556
39	50	36	47	169	118	2.120396
40	51	37	48	17	12	1.213096
41	52	38	49	168	124	1.824641
42	53	39	50	154	62	1.618152
48	59	45	56	200	365	2.605423
52	63	49	60	330	117	2.708168
53	64	50	61	367	375	2.523916
57	68	54	65	74	167	3.299370
69	80	66	77	245	368	1.282466
70	81	67	78	260	284	1.981488
71	82	68	79	170	49	2.018496
74	85	71	82	385	131	2.652572
77	88	74	85	363	298	2.950286
80	91	77	88	356	84	1.970757
85	96	82	93	92	86	3.076049
107	118	104	115	157	302	1.373132
131	142	128	139	298	325	2.268278
134	145	131	142	392	395	1.956324
142	153	139	150	137	72	2.280326
