start1	end1	start2	end2	frag1	frag2	frag_rmsd
19	30	16	27	237	222	3.184737
23	34	20	31	354	246	2.994027
58	69	55	66	91	57	2.021486
97	108	94	105	1	125	1.934180
113	124	110	121	61	348	2.472281
116	127	113	124	150	274	3.098400
139	150	136	147	389	176	2.556364
167	178	160	171	273	27	1.481073
180	191	173	184	91	302	2.022399
204	215	196	207	318	258	2.250166
206	217	198	209	392	357	2.035569
208	219	200	211	392	313	3.407876
214	225	206	217	375	300	2.169523
217	228	209	220	57	248	2.232921
224	235	216	227	258	198	1.817841
226	237	218	229	386	209	1.853397
235	246	227	238	91	395	2.501168
