start1	end1	start2	end2	frag1	frag2	frag_rmsd
59	70	48	59	132	322	1.945705
61	72	50	61	61	258	1.652270
62	73	51	62	374	389	2.460334
102	113	94	105	157	253	2.505749
103	114	95	106	379	57	2.336006
123	134	123	134	345	195	2.125554
125	136	125	136	281	45	1.651716
133	144	133	144	352	310	2.855387
151	162	151	162	160	333	2.412519
174	185	170	181	35	0	1.003458
176	187	172	183	166	368	1.571683
180	191	176	187	189	262	1.671553
202	213	198	209	110	251	1.356883
218	229	214	225	346	192	2.698629
220	231	216	227	281	85	2.862147
231	242	227	238	126	84	1.909341
