start1	end1	start2	end2	frag1	frag2	frag_rmsd
3	14	4	15	328	329	2.430959
8	19	9	20	218	262	3.151306
12	23	13	24	296	176	3.314622
13	24	14	25	372	11	3.816075
27	38	28	39	57	316	2.064021
32	43	33	44	141	148	3.091677
39	50	40	51	65	268	3.010671
41	52	42	53	1	43	2.128343
52	63	53	64	210	215	2.059582
55	66	56	67	369	276	1.368954
97	108	94	105	119	238	2.352658
100	111	97	108	371	216	1.502072
167	178	163	174	396	65	2.073749
170	181	166	177	12	110	1.401705
172	183	168	179	325	154	3.383898
173	184	169	180	218	209	2.745118
