start1	end1	start2	end2	frag1	frag2	frag_rmsd
19	30	25	36	25	180	2.193725
23	34	29	40	103	336	2.985805
26	37	32	43	255	3	2.650042
30	41	36	47	80	297	2.266320
31	42	37	48	296	344	2.480295
35	46	41	52	390	232	3.012762
36	47	42	53	34	324	2.516852
37	48	43	54	262	349	2.913305
38	49	44	55	383	165	2.427258
39	50	45	56	92	391	2.557135
40	51	46	57	10	253	2.955023
42	53	48	59	178	57	1.951934
43	54	49	60	107	356	1.430031
50	61	56	67	14	342	2.230074
80	91	87	98	327	261	3.361138
83	94	90	101	120	108	2.773258
84	95	91	102	298	325	2.268278
91	102	98	109	310	356	3.182179
92	103	99	110	248	389	2.208556
94	105	101	112	92	247	2.407521
96	107	103	114	358	117	2.136260
98	109	105	116	342	301	2.307304
109	120	116	127	19	39	2.401518
119	130	126	137	122	7	2.510319
124	135	131	142	285	174	2.184810
