start1	end1	start2	end2	frag1	frag2	frag_rmsd
38	49	22	33	18	180	1.503133
78	89	63	74	166	338	1.595083
92	103	77	88	104	229	3.134015
95	106	80	91	107	173	2.657406
96	107	81	92	360	310	3.242298
97	108	82	93	391	357	1.962426
99	110	84	95	379	178	1.774921
100	111	85	96	258	297	2.601028
124	135	112	123	372	225	2.657355
172	183	161	172	147	388	2.591573
183	194	172	183	94	35	1.741150
187	198	176	187	5	94	1.412501
200	211	189	200	245	94	1.654793
224	235	205	216	281	238	2.373608
294	305	284	295	12	180	1.813052
360	371	356	367	160	292	2.571253
432	443	428	439	35	0	1.003458
539	550	541	552	52	368	1.865732
544	555	546	557	336	243	3.099077
559	570	561	572	80	2	2.643041
636	647	627	638	16	217	1.673517
670	681	665	676	17	110	1.336081
700	711	699	710	208	310	2.879539
