start1	end1	start2	end2	frag1	frag2	frag_rmsd
16	27	16	27	41	230	3.393438
17	28	17	28	131	177	2.065757
22	33	22	33	331	263	2.341218
25	36	25	36	185	351	2.540310
27	38	27	38	21	140	2.729796
58	69	58	69	183	208	2.236035
62	73	62	73	322	360	1.453720
75	86	75	86	360	126	2.237959
82	93	82	93	213	311	3.144909
95	106	95	106	18	251	1.457612
96	107	96	107	168	339	1.861038
108	119	108	119	339	294	2.275774
111	122	111	122	30	168	3.630577
112	123	112	123	225	191	2.453863
113	124	113	124	22	206	2.666376
122	133	122	133	280	201	1.864047
125	136	125	136	214	372	3.308842
128	139	128	139	269	275	3.965029
