start1	end1	start2	end2	frag1	frag2	frag_rmsd
23	34	23	34	0	127	0.813264
29	40	29	40	287	139	2.113716
30	41	30	41	6	232	1.900358
36	47	36	47	84	126	1.909341
59	70	59	70	284	251	1.783480
65	76	65	76	91	54	2.270861
68	79	68	79	258	198	1.817841
69	80	69	80	258	360	2.306964
70	81	70	81	106	176	2.732143
102	113	102	113	395	126	1.849402
104	115	104	115	386	7	2.587679
107	118	107	118	141	227	1.668724
138	149	138	149	363	133	1.994719
189	200	189	200	312	192	2.159358
212	223	212	223	164	171	2.705057
213	224	213	224	30	165	2.939645
215	226	215	226	205	140	2.384956
218	229	218	229	395	91	2.501168
219	230	219	230	132	107	2.350722
226	237	226	237	239	389	2.206659
272	283	273	284	394	223	1.646543
281	292	282	293	188	368	1.404624
284	295	285	296	33	75	2.578365
291	302	292	303	395	348	2.679048
292	303	293	304	258	126	2.311822
293	304	294	305	211	258	2.430006
294	305	295	306	297	58	2.910107
296	307	297	308	85	75	2.811668
298	309	299	310	160	261	2.707511
302	313	303	314	4	111	0.994513
