start1	end1	start2	end2	frag1	frag2	frag_rmsd
7	18	6	17	247	138	2.727536
27	38	25	36	358	130	2.067353
30	41	28	39	129	65	2.521098
48	59	46	57	158	84	2.726643
50	61	48	59	58	297	2.910107
53	64	51	62	376	129	1.562683
58	69	56	67	107	151	2.864918
59	70	57	68	297	203	2.332825
60	71	58	69	122	7	2.510319
66	77	64	75	173	74	2.685678
99	110	106	117	346	231	1.531187
112	123	119	130	377	69	1.451916
140	151	147	158	316	383	2.436672
156	167	164	175	286	152	2.137580
157	168	165	176	172	38	2.710375
161	172	169	180	29	97	2.744655
162	173	170	181	302	157	1.373132
211	222	222	233	80	211	2.285856
230	241	241	252	104	165	3.151778
231	242	242	253	109	387	2.788165
236	247	247	258	223	394	1.646543
244	255	255	266	0	35	1.003458
