start1	end1	start2	end2	frag1	frag2	frag_rmsd
47	58	48	59	322	126	2.289807
57	68	58	69	30	136	2.124963
62	73	63	74	0	170	1.959205
64	75	65	76	260	273	1.686527
66	77	67	78	196	121	1.241736
69	80	70	81	315	168	1.621254
71	82	72	83	387	153	2.761889
72	83	73	84	39	349	1.813420
86	97	87	98	177	141	3.061389
94	105	95	106	27	273	1.481073
112	123	113	124	248	357	1.838513
123	134	124	135	364	378	3.096974
124	135	125	136	202	242	3.099841
125	136	126	137	146	85	2.681731
127	138	128	139	382	152	2.840847
137	148	138	149	297	320	2.128628
