start1	end1	start2	end2	frag1	frag2	frag_rmsd
29	40	34	45	78	358	2.344151
30	41	35	46	234	358	2.686912
31	42	36	47	48	361	2.719634
32	43	37	48	48	14	2.518260
33	44	38	49	358	48	3.244800
34	45	39	50	292	274	2.697813
35	46	40	51	336	102	2.764402
37	48	42	53	128	390	2.944982
38	49	43	54	120	324	2.723047
39	50	44	55	212	285	3.746982
48	59	53	64	191	22	2.706449
107	118	110	121	38	329	2.609070
144	155	148	159	398	316	2.703933
147	158	151	162	213	312	1.883397
160	171	164	175	369	177	2.952384
168	179	172	183	84	356	1.970757
