start1	end1	start2	end2	frag1	frag2	frag_rmsd
7	18	6	17	245	127	2.014304
22	33	22	33	383	310	2.997578
38	49	38	49	218	143	2.049999
43	54	43	54	241	214	3.214486
44	55	44	55	99	354	2.230986
45	56	45	56	161	201	2.938225
46	57	46	57	195	112	3.297835
47	58	47	58	227	98	3.044884
48	59	48	59	267	156	3.508941
49	60	49	60	264	262	2.949964
56	67	56	67	396	51	1.709799
63	74	63	74	0	35	1.003458
64	75	64	75	188	35	1.339917
66	77	66	77	284	249	1.930090
87	98	87	98	0	127	0.813264
134	145	128	139	213	312	1.883397
140	151	134	145	292	150	3.273534
144	155	138	149	123	394	1.831961
158	169	151	162	146	355	2.939947
164	175	157	168	178	3	2.441931
190	201	203	214	198	40	1.579973
192	203	205	216	344	86	2.801194
194	205	207	218	175	337	3.785091
198	209	211	222	363	164	1.880850
200	211	213	224	297	29	3.221468
237	248	250	261	346	237	2.499334
244	255	257	268	19	165	2.806524
284	295	298	309	351	282	3.717956
287	298	301	312	43	326	2.228664
289	300	303	314	45	371	1.366556
290	301	304	315	4	111	0.994513
307	318	321	332	216	371	1.502072
