start1	end1	start2	end2	frag1	frag2	frag_rmsd
14	25	22	33	164	363	1.880850
15	26	23	34	272	302	2.325891
17	28	25	36	107	126	2.640432
26	37	34	45	57	379	2.336006
28	39	36	47	374	114	1.630636
42	53	51	62	33	283	3.091287
44	55	53	64	156	385	2.695774
45	56	54	65	30	38	3.587291
48	59	57	68	71	253	2.882021
50	61	59	70	356	107	1.430031
60	71	69	80	105	238	2.364126
76	87	83	94	127	87	1.661081
78	89	85	96	319	168	1.875843
79	90	86	97	87	52	2.218933
81	92	88	99	161	41	2.027949
83	94	90	101	229	378	1.841616
101	112	108	119	332	131	3.010832
102	113	109	120	6	232	1.900358
111	122	118	129	130	247	3.173883
