start1	end1	start2	end2	frag1	frag2	frag_rmsd
2	13	3	14	323	389	2.182032
40	51	41	52	0	16	0.775259
44	55	45	56	380	77	2.239592
52	63	53	64	395	132	2.384097
59	70	60	71	286	179	3.339920
67	78	68	79	4	111	0.994513
87	98	90	101	129	227	2.576417
93	104	96	107	27	0	0.813956
129	140	132	143	84	42	2.426355
132	143	135	146	320	297	2.128628
138	149	141	152	151	57	2.517792
145	156	148	159	378	71	3.232687
170	181	174	185	57	91	2.021486
174	185	178	189	392	132	1.839294
182	193	186	197	296	125	2.718770
191	202	195	206	107	57	2.508886
202	213	206	217	123	223	1.416700
207	218	211	222	0	27	0.813956
214	225	218	229	355	6	2.242598
219	230	223	234	28	162	1.560721
245	256	249	260	64	146	1.629420
249	260	253	264	246	373	2.083918
