start1	end1	start2	end2	frag1	frag2	frag_rmsd
53	64	48	59	238	70	2.011694
55	66	50	61	55	265	2.502428
56	67	51	62	55	115	3.077489
59	70	54	65	280	385	2.491078
85	96	81	92	47	325	2.065922
91	102	87	98	329	73	2.227621
96	107	92	103	133	285	1.901995
100	111	96	107	239	215	1.429311
146	157	142	153	307	339	2.624244
246	257	242	253	320	246	2.330997
252	263	248	259	133	363	1.994719
266	277	262	273	253	178	2.074688
293	304	289	300	25	338	1.152231
296	307	292	303	288	376	3.486644
300	311	296	307	319	362	2.671873
303	314	299	310	190	125	2.408132
325	336	321	332	71	301	2.996809
326	337	322	333	398	29	2.328114
350	361	346	357	84	107	2.480937
354	365	350	361	132	74	2.503655
356	367	352	363	258	239	2.457310
378	389	374	385	322	84	1.955336
382	393	378	389	7	329	2.127910
433	444	431	442	211	187	2.157363
