start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	1	12	117	13	2.375734
3	14	3	14	232	361	2.306906
9	20	9	20	86	343	2.099547
23	34	23	34	205	80	2.544404
27	38	27	38	372	9	2.266052
33	44	33	44	17	12	1.213096
53	64	54	65	54	80	2.926915
62	73	63	74	334	370	2.333925
101	112	101	112	142	47	3.314313
104	115	104	115	48	155	3.138770
111	122	111	122	249	17	1.089644
118	129	118	129	253	331	1.801250
123	134	123	134	322	132	1.945705
158	169	158	169	160	230	1.979840
168	179	168	179	91	395	2.501168
188	199	189	200	263	14	2.790726
190	201	191	202	3	155	3.124503
