start1	end1	start2	end2	frag1	frag2	frag_rmsd
66	77	65	76	14	155	2.198745
75	86	74	85	316	398	2.703933
79	90	78	89	334	205	2.027607
80	91	79	90	209	218	2.745118
93	104	92	103	302	133	2.836895
95	106	94	105	389	395	2.168049
96	107	95	106	167	357	2.346777
100	111	99	110	370	8	2.405058
204	215	194	205	175	58	2.975574
208	219	198	209	298	8	2.533000
274	285	267	278	14	128	3.653501
276	287	269	280	142	63	3.345190
288	299	281	292	398	91	2.828573
305	316	299	310	204	10	2.009667
311	322	305	316	45	147	1.713468
410	421	416	427	267	283	3.319671
439	450	442	453	118	149	1.094155
440	451	443	454	17	180	1.783034
441	452	444	455	124	168	1.824641
