start1	end1	start2	end2	frag1	frag2	frag_rmsd
12	23	1	12	247	163	1.946979
17	28	6	17	129	369	2.160628
30	41	19	30	383	349	1.626976
31	42	20	31	357	391	1.962426
42	53	31	42	0	184	1.197355
43	54	32	43	0	121	0.992640
58	69	48	59	108	85	2.259970
71	82	61	72	107	395	2.432305
94	105	84	95	224	23	2.008855
95	106	85	96	184	0	1.197355
97	108	87	98	121	184	1.193672
98	109	88	99	27	184	1.585485
144	155	134	145	42	126	2.008935
147	158	137	148	114	374	1.630636
159	170	149	160	178	91	1.731687
161	172	151	162	126	395	1.849402
167	178	157	168	38	328	2.338801
293	304	295	306	111	4	0.994513
