start1	end1	start2	end2	frag1	frag2	frag_rmsd
23	34	23	34	180	18	1.503133
26	37	26	37	71	226	2.608111
28	39	28	39	398	316	2.703933
44	55	44	55	91	97	2.877428
46	57	46	57	322	360	1.453720
49	60	49	60	386	297	2.304549
59	70	59	70	208	132	2.303221
72	83	72	83	144	149	1.522937
153	164	152	163	51	141	1.428009
168	179	167	178	254	252	2.346974
171	182	170	181	266	122	2.336820
173	184	172	183	390	113	3.018358
178	189	177	188	379	310	2.615701
218	229	218	229	374	114	1.630636
222	233	222	233	71	229	2.999441
