start1	end1	start2	end2	frag1	frag2	frag_rmsd
87	98	126	137	0	16	0.775259
161	172	153	164	136	308	2.446228
162	173	154	165	284	177	2.470883
167	178	159	170	292	44	3.065850
255	266	242	253	88	311	2.062164
368	379	345	356	27	0	0.813956
372	383	349	360	110	24	1.015908
470	481	432	443	124	154	2.667896
484	495	446	457	0	16	0.775259
486	497	448	459	217	196	1.508921
487	498	449	460	0	217	1.425276
488	499	450	461	16	0	0.775259
490	501	452	463	0	27	0.813956
510	521	476	487	95	227	2.206519
511	522	477	488	45	223	1.647681
514	525	480	491	127	368	1.781241
515	526	481	492	60	118	1.979052
516	527	482	493	12	249	1.685416
517	528	483	494	279	75	2.725765
518	529	484	495	99	317	1.933498
