start1	end1	start2	end2	frag1	frag2	frag_rmsd
68	79	88	99	35	0	1.003458
73	84	93	104	69	263	2.808463
79	90	99	110	343	2	1.502106
102	113	123	134	234	378	2.028958
110	121	131	142	392	132	1.839294
126	137	147	158	211	297	2.408413
133	144	154	165	302	157	1.373132
134	145	155	166	57	84	2.559962
136	147	157	168	28	374	1.355458
151	162	172	183	185	310	2.160511
178	189	199	210	35	0	1.003458
186	197	207	218	205	54	2.287349
207	218	228	239	104	294	2.248622
213	224	234	245	341	23	1.874496
237	248	264	275	298	133	3.008662
242	253	269	280	95	51	1.563872
249	260	276	287	93	88	2.435273
283	294	310	321	26	287	2.667836
322	333	349	360	230	30	1.728147
323	334	350	361	345	194	1.854317
