start1	end1	start2	end2	frag1	frag2	frag_rmsd
6	17	9	20	239	158	2.298330
42	53	46	57	215	40	2.196253
48	59	52	63	396	141	2.196376
68	79	72	83	377	104	1.491193
70	81	74	85	91	226	2.048829
72	83	76	87	132	360	2.169218
73	84	77	88	126	360	2.237959
102	113	110	121	84	107	2.480937
106	117	114	125	102	38	3.239735
108	119	116	127	390	229	2.341461
120	131	127	138	356	107	1.430031
135	146	142	153	16	0	0.775259
136	147	143	154	0	16	0.775259
148	159	159	170	314	242	3.469302
149	160	160	171	221	253	3.210882
